ANO;IBGE;VENDAS;VENDAS_CORRECAO;MUNICIPIO;UF;REGIAO
2012;3529401;570680;570680;MAUA;SP;SUDESTE
2012;3529609;11740;11740;MERIDIANO;SP;SUDESTE
2012;3529807;200;200;MINEIROS DO TIETE;SP;SUDESTE
2012;3529906;914490;914490;MIRACATU;SP;SUDESTE
2012;3530102;14700;14700;MIRANDOPOLIS;SP;SUDESTE
2012;3530201;421419;421419;MIRANTE DO PARANAPANEM;SP;SUDESTE
2012;3530300;627321;627321;MIRASSOL;SP;SUDESTE
2012;3530409;252560;252560;MIRASSOLANDIA;SP;SUDESTE
2012;3530508;966070;966070;MOCOCA;SP;SUDESTE
2012;3530607;2326270;2326270;MOJI DAS CRUZES;SP;SUDESTE
2012;3530706;67670;67670;MOGI GUACU;SP;SUDESTE
2012;3530805;9843020;9843020;MOJI-MIRIM;SP;SUDESTE
2012;3531001;1414509;1414509;MONCOES;SP;SUDESTE
2012;3531209;169475;169475;MONTE ALEGRE DO SUL;SP;SUDESTE
2012;3531308;78970;78970;MONTE ALTO;SP;SUDESTE
2012;3531407;6500;6500;MONTE APRAZIVEL;SP;SUDESTE
2012;3531506;800;800;MONTE AZUL PAULISTA;SP;SUDESTE
2012;3531803;340716;340716;MONTE MOR;SP;SUDESTE
2012;3532207;15900;15900;NARANDIBA;SP;SUDESTE
2012;3532405;14810;14810;NAZARE PAULISTA;SP;SUDESTE
2012;3532603;14630;14630;NHANDEARA;SP;SUDESTE
2012;3532801;3700;3700;NOVA ALIANCA;SP;SUDESTE
2012;3533007;23150;23150;NOVA GRANADA;SP;SUDESTE
2012;3533403;38920;38920;NOVA ODESSA;SP;SUDESTE
2012;3533254;2000;2000;NOVAIS;SP;SUDESTE
2012;3533502;421710;421710;NOVO HORIZONTE;SP;SUDESTE
2012;3533700;1000;1000;OCAUCU;SP;SUDESTE
2012;3533908;9400;9400;OLIMPIA;SP;SUDESTE
2012;3534005;5800;5800;ONDA VERDE;SP;SUDESTE
2012;3534302;33670;33670;ORLANDIA;SP;SUDESTE
2012;3534401;3566500;3566500;OSASCO;SP;SUDESTE
2012;3534500;200;200;OSCAR BRESSANE;SP;SUDESTE
2012;3534609;98640;98640;OSVALDO CRUZ;SP;SUDESTE
2012;3534708;2935550;2935550;OURINHOS;SP;SUDESTE
2012;3534807;147920;147920;OURO VERDE;SP;SUDESTE
2012;3534757;800;800;OUROESTE;SP;SUDESTE
2012;3534906;45030;45030;PACAEMBU;SP;SUDESTE
2012;3535002;44465;44465;PALESTINA;SP;SUDESTE
2012;3535309;155000;155000;PALMITAL;SP;SUDESTE
2012;3535408;43520;43520;PANORAMA;SP;SUDESTE
2012;3535507;1885150;1885150;PARAGUACU PAULISTA;SP;SUDESTE
2012;3535804;137890;137890;PARANAPANEMA;SP;SUDESTE
2012;3536000;1671540;1671540;PARAPUA;SP;SUDESTE
2012;3536208;3531400;3531400;PARIQUERA-ACU;SP;SUDESTE
2012;3536307;9347527;9347527;PATROCINIO PAULISTA;SP;SUDESTE
2012;3536406;89400;89400;PAULICEIA;SP;SUDESTE
2012;3536505;6473401;6473401;PAULINIA;SP;SUDESTE
2012;3536570;1200;1200;PAULISTANIA;SP;SUDESTE
2012;3536604;17950;17950;PAULO DE FARIA;SP;SUDESTE
2012;3536703;5456605;5456605;PEDERNEIRAS;SP;SUDESTE
2012;3537008;150;150;PEDREGULHO;SP;SUDESTE
2012;3537107;74260;74260;PEDREIRA;SP;SUDESTE
2012;3537156;115740;115740;PEDRINHAS PAULISTA;SP;SUDESTE
2012;3537305;1741585;1741585;PENAPOLIS;SP;SUDESTE
2012;3537404;112770;112770;PEREIRA BARRETO;SP;SUDESTE
2012;3537503;2000;2000;PEREIRAS;SP;SUDESTE
2012;3537602;349130;349130;PERUIBE;SP;SUDESTE
2012;3537800;27380;27380;PIEDADE;SP;SUDESTE
2012;3537909;122630;122630;PILAR DO SUL;SP;SUDESTE
2012;3538006;596370;596370;PINDAMONHANGABA;SP;SUDESTE
2012;3538105;9880;9880;PINDORAMA;SP;SUDESTE
2012;3538709;6381025;6381025;*;SP;SUDESTE
2012;3538808;215320;215320;PIRAJU;SP;SUDESTE
2012;3538907;55250;55250;PIRAJUI;SP;SUDESTE
2012;3539202;166980;166980;PIRAPOZINHO;SP;SUDESTE
2012;3539301;220200;220200;PIRASSUNUNGA;SP;SUDESTE
2012;3539509;27950;27950;PITANGUEIRAS;SP;SUDESTE
2012;3539806;204520;204520;POA;SP;SUDESTE
2012;3540200;46580;46580;PONTAL;SP;SUDESTE
2012;3540259;800;800;PONTALINDA;SP;SUDESTE
2012;3540507;200;200;PORANGABA;SP;SUDESTE
2012;3540606;169590;169590;PORTO FELIZ;SP;SUDESTE
2012;3540705;207770;207770;PORTO FERREIRA;SP;SUDESTE
2012;3540804;30830;30830;POTIRENDABA;SP;SUDESTE
2012;3541000;4141770;4141770;PRAIA GRANDE;SP;SUDESTE
2012;3541208;6930;6930;PRESIDENTE BERNARDES;SP;SUDESTE
2012;3541307;246680;246680;PRESIDENTE EPITACIO;SP;SUDESTE
2012;3541406;7416540;7416540;PRESIDENTE PRUDENTE;SP;SUDESTE
2012;3541505;962131;962131;PRESIDENTE VENCESLAU;SP;SUDESTE
2012;3541703;346660;346660;QUATA;SP;SUDESTE
2012;3542206;357740;357740;RANCHARIA;SP;SUDESTE
2012;3542404;265100;265100;REGENTE FEIJO;SP;SUDESTE
2012;3542503;35220;35220;REGINOPOLIS;SP;SUDESTE
2012;3542602;1841840;1841840;REGISTRO;SP;SUDESTE
2012;3542701;1429130;1429130;RESTINGA;SP;SUDESTE
2012;3542909;11400;11400;RIBEIRAO BONITO;SP;SUDESTE
2012;3543303;530350;530350;RIBEIRAO PIRES;SP;SUDESTE
2012;3543402;18920596;18920596;RIBEIRAO PRETO;SP;SUDESTE
2012;3543600;25960;25960;RIFAINA;SP;SUDESTE
2012;3543808;371800;371800;RINOPOLIS;SP;SUDESTE
2012;3543907;476280;476280;RIO CLARO;SP;SUDESTE
2012;3544103;26690;26690;RIO GRANDE DA SERRA;SP;SUDESTE
2012;3544301;646970;646970;ROSEIRA;SP;SUDESTE
2012;3544608;2000;2000;SABINO;SP;SUDESTE
2012;3544806;800;800;SALES;SP;SUDESTE
2012;3544905;6800;6800;SALES OLIVEIRA;SP;SUDESTE
2012;3545209;2990054;2990054;SALTO;SP;SUDESTE
2012;3545308;168860;168860;SALTO DE PIRAPORA;SP;SUDESTE
2012;3545407;42000;42000;SALTO GRANDE;SP;SUDESTE
2012;3545506;14000;14000;SANDOVALINA;SP;SUDESTE
2012;3545704;200;200;SANTA ALBERTINA;SP;SUDESTE
2012;3545803;22530;22530;SANTA BARBARA D'OESTE;SP;SUDESTE
2012;3546009;1000;1000;SANTA BRANCA;SP;SUDESTE
2012;3546306;23500;23500;SANTA CRUZ DAS PALMEIRAS;SP;SUDESTE
2012;3546405;1014780;1014780;SANTA CRUZ DO RIO PARD;SP;SUDESTE
2012;3546603;4454720;4454720;SANTA FE DO SUL;SP;SUDESTE
2012;3546801;10536200;10536200;SANTA ISABEL;SP;SUDESTE
2012;3546900;1000;1000;SANTA LUCIA;SP;SUDESTE
2012;3547502;116010;116010;SANTA RITA DO PASSA QU;SP;SUDESTE
2012;3547601;9851;9851;SANTA ROSA DE VITERBO;SP;SUDESTE
2012;3547304;1492720;1492720;SANTANA DE PARNAIBA;SP;SUDESTE
2012;3547700;103540;103540;SANTO ANASTACIO;SP;SUDESTE
2012;3547809;1732370;1732370;SANTO ANDRE;SP;SUDESTE
2012;3547908;8200;8200;SANTO ANTONIO DA ALEGR;SP;SUDESTE
2012;3548005;147889;147889;SANTO ANTONIO DE POSSE;SP;SUDESTE
2012;3548500;5205399;5205399;SANTOS;SP;SUDESTE
2012;3548708;4919731;4919731;SAO BERNARDO DO CAMPO;SP;SUDESTE
2012;3548807;1056480;1056480;SAO CAETANO DO SUL;SP;SUDESTE
2012;3548906;9988710;9988710;SAO CARLOS;SP;SUDESTE
2012;3549102;760650;760650;SAO JOAO DA BOA VISTA;SP;SUDESTE
2012;3549250;200;200;SAO JOAO DE IRACEMA;SP;SUDESTE
2012;3549300;78370;78370;SAO JOAO DO PAU D'ALHO;SP;SUDESTE
2012;3549409;120955;120955;SAO JOAQUIM DA BARRA;SP;SUDESTE
2012;3549706;245090;245090;SAO JOSE DO RIO PARDO;SP;SUDESTE
2012;3549805;13148790;13148790;*;SP;SUDESTE
2012;3549904;1617180;1617180;SAO JOSE DOS CAMPOS;SP;SUDESTE
2012;3550100;174250;174250;SAO MANUEL;SP;SUDESTE
2012;3550308;113263007;113263007;*;SP;SUDESTE
2012;3550407;600;600;SAO PEDRO;SP;SUDESTE
2012;3550506;16400;16400;SAO PEDRO DO TURVO;SP;SUDESTE
2012;3550605;257240;257240;SAO ROQUE;SP;SUDESTE
2012;3550704;1175220;1175220;SAO SEBASTIAO;SP;SUDESTE
2012;3550902;200;200;SAO SIMAO;SP;SUDESTE
2012;3551009;298990;298990;SAO VICENTE;SP;SUDESTE
2012;3551306;200;200;SEBASTIANOPOLIS DO SUL;SP;SUDESTE
2012;3551603;22130;22130;SERRA NEGRA;SP;SUDESTE
2012;3551702;3483060;3483060;SERTAOZINHO;SP;SUDESTE
2012;3551900;58482394;58482394;SEVERINIA;SP;SUDESTE
2012;3552106;14000;14000;SOCORRO;SP;SUDESTE
2012;3552205;7695250;7695250;SOROCABA;SP;SUDESTE
2012;3552304;1400;1400;SUD MENNUCCI;SP;SUDESTE
2012;3552403;674045;674045;SUMARE;SP;SUDESTE
2012;3552502;315572;315572;SUZANO;SP;SUDESTE
2012;3552601;2000;2000;TABAPUA;SP;SUDESTE
2012;3552809;403140;403140;TABOAO DA SERRA;SP;SUDESTE
2012;3552908;135500;135500;TACIBA;SP;SUDESTE
2012;3553005;201010;201010;TAGUAI;SP;SUDESTE
2012;3553302;13950;13950;TAMBAU;SP;SUDESTE
2012;3553401;11000;11000;TANABI;SP;SUDESTE
2012;3553708;1376300;1376300;TAQUARITINGA;SP;SUDESTE
2012;3553807;133720;133720;TAQUARITUBA;SP;SUDESTE
2012;3553906;2150;2150;TARABAI;SP;SUDESTE
2012;3554003;3851290;3851290;TATUI;SP;SUDESTE
2012;3554102;5298350;5298350;TAUBATE;SP;SUDESTE
2012;3554300;187500;187500;TEODORO SAMPAIO;SP;SUDESTE
2012;3554508;14421062;14421062;TIETE;SP;SUDESTE
2012;3554706;400;400;TORRINHA;SP;SUDESTE
2012;3554805;13610;13610;TREMEMBE;SP;SUDESTE
2012;3554904;256160;256160;TRES FRONTEIRAS;SP;SUDESTE
2012;3555000;1137460;1137460;TUPA;SP;SUDESTE
2012;3555109;14730;14730;TUPI PAULISTA;SP;SUDESTE
2012;3555356;2294711;2294711;UBARANA;SP;SUDESTE
2012;3555406;58170;58170;UBATUBA;SP;SUDESTE
2012;3555604;3500;3500;UCHOA;SP;SUDESTE
2012;3555901;400;400;URU;SP;SUDESTE
2012;3556008;5390;5390;URUPES;SP;SUDESTE
2012;3556107;1234240;1234240;VALENTIM GENTIL;SP;SUDESTE
2012;3556206;385304;385304;VALINHOS;SP;SUDESTE
2012;3556305;6000;6000;VALPARAISO;SP;SUDESTE
2012;3556354;10000;10000;VARGEM;SP;SUDESTE
2012;3556404;46850;46850;VARGEM GRANDE DO SUL;SP;SUDESTE
2012;3556453;168650;168650;VARGEM GRANDE PAULISTA;SP;SUDESTE
2012;3556503;1379710;1379710;VARZEA PAULISTA;SP;SUDESTE
2012;3556602;4200;4200;VERA CRUZ;SP;SUDESTE
2012;3556701;71510;71510;VINHEDO;SP;SUDESTE
2012;3556800;298770;298770;VIRADOURO;SP;SUDESTE
2012;3557006;1902217;1902217;VOTORANTIM;SP;SUDESTE
2012;3557105;5004538;5004538;VOTUPORANGA;SP;SUDESTE
2012;1700350;4700;4700;ALIANCA DO TOCANTINS;TO;NORTE
2012;1700400;71800;71800;ALMAS;TO;NORTE
2012;1700707;6050;6050;ALVORADA;TO;NORTE
2012;1701101;1800;1800;APARECIDA DO RIO NEGRO;TO;NORTE
2012;1701903;4100;4100;ARAGUACEMA;TO;NORTE
2012;1702000;5385;5385;ARAGUACU;TO;NORTE
2012;1702109;1824249;1824249;ARAGUAINA;TO;NORTE
2012;1702208;6000;6000;ARAGUATINS;TO;NORTE
2012;1702406;104370;104370;ARRAIAS;TO;NORTE
2012;1702703;1870;1870;AURORA DO TOCANTINS;TO;NORTE
2012;1703107;150;150;BARROLANDIA;TO;NORTE
2012;1703701;3300;3300;BREJINHO DE NAZARE;TO;NORTE
2012;1703867;100;100;CARIRI DO TOCANTINS;TO;NORTE
2012;1703909;2200;2200;CASEARA;TO;NORTE
2012;1705102;800;800;CHAPADA DA NATIVIDADE;TO;NORTE
2012;1705508;120530;120530;COLINAS DO TOCANTINS;TO;NORTE
2012;1716703;10200;10200;COLMEIA;TO;NORTE
2012;1705557;11000;11000;COMBINADO;TO;NORTE
2012;1705607;10000;10000;CONCEICAO DO TOCANTINS;TO;NORTE
2012;1706258;600;600;CRIXAS DO TOCANTINS;TO;NORTE
2012;1707009;16000;16000;DIANOPOLIS;TO;NORTE
2012;1707108;129043;129043;DIVINOPOLIS DO TOCANTI;TO;NORTE
2012;1707207;2800;2800;DOIS IRMAOS DO TOCANTI;TO;NORTE
2012;1707306;200;200;DUERE;TO;NORTE
2012;1707652;1330;1330;FIGUEIROPOLIS;TO;NORTE
2012;1708205;33740;33740;FORMOSO DO ARAGUAIA;TO;NORTE
2012;1708254;1930;1930;FORTALEZA DO TABOCAO;TO;NORTE
2012;1708304;230;230;GOIANORTE;TO;NORTE
2012;1709302;75720;75720;ABREULANDIA;TO;NORTE
2012;1709500;468150;468150;GURUPI;TO;NORTE
2012;1710508;3100;3100;ITACAJA;TO;NORTE
2012;1711100;1600;1600;ITAPORA DO TOCANTINS;TO;NORTE
2012;1711506;3000;3000;JAU DO TOCANTINS;TO;NORTE
2012;1711902;1000;1000;LAGOA DA CONFUSAO;TO;NORTE
2012;1711951;6000;6000;LAGOA DO TOCANTINS;TO;NORTE
2012;1712009;13100;13100;LAJEADO;TO;NORTE
2012;1713205;28197;28197;MIRACEMA DO TOCANTINS;TO;NORTE
2012;1713304;200;200;MIRANORTE;TO;NORTE
2012;1713601;41780;41780;MONTE DO CARMO;TO;NORTE
2012;1714203;850;850;NATIVIDADE;TO;NORTE
2012;1714880;10780;10780;NOVA OLINDA;TO;NORTE
2012;1715002;600;600;NOVA ROSALANDIA;TO;NORTE
2012;1715101;1311040;1311040;NOVO ACORDO;TO;NORTE
2012;1715259;1600;1600;COLINAS DO TOCANTINS;TO;NORTE
2012;1721000;11461872;11461872;PALMAS;TO;NORTE
2012;1715754;2850;2850;PALMEIROPOLIS;TO;NORTE
2012;1716109;538380;538380;PARAISO DO TOCANTINS;TO;NORTE
2012;1716208;35580;35580;PARANA;TO;NORTE
2012;1716505;46570;46570;AURORA DO TOCANTINS;TO;NORTE
2012;1716604;4260;4260;PEIXE;TO;NORTE
2012;1718006;1200;1200;PORTO ALEGRE DO TOCANT;TO;NORTE
2012;1718204;213670;213670;PORTO NACIONAL;TO;NORTE
2012;1718451;4952;4952;PUGMIL;TO;NORTE
2012;1718501;510920;510920;RECURSOLANDIA;TO;NORTE
2012;1718899;1000;1000;SANTA RITA DO TOCANTIN;TO;NORTE
2012;1718907;2200;2200;SANTA ROSA DO TOCANTIN;TO;NORTE
2012;1719004;185750;185750;SANTA TEREZA DO TOCANT;TO;NORTE
2012;1720259;400;400;CONCEICAO DO TOCANTINS;TO;NORTE
2012;1720655;135530;135530;SILVANOPOLIS;TO;NORTE
2012;1720903;3000;3000;TAGUATINGA;TO;NORTE
2012;1720937;2200;2200;TAIPAS DO TOCANTINS;TO;NORTE
2012;1720978;400;400;TALISMA;TO;NORTE
2012;1721109;53860;53860;TOCANTINIA;TO;NORTE
2012;1722107;72310;72310;XAMBIOA;TO;NORTE
2013;1200203;1865104;1865104;CRUZEIRO DO SUL;AC;NORTE
2013;1200336;911100;911100;MANCIO LIMA;AC;NORTE
2013;1200385;3144970;3144970;PLACIDO DE CASTRO;AC;NORTE
2013;1200401;12718543;12718543;RIO BRANCO;AC;NORTE
2013;1200450;24590;24590;SENADOR GUIOMARD;AC;NORTE
2013;1200609;28000;28000;TARAUACA;AC;NORTE
2013;2700300;8000;8000;ARAPIRACA;AL;NORDESTE
2013;2704203;29800;29800;LIMOEIRO DE ANADIA;AL;NORDESTE
2013;2704302;7264130;7264130;MACEIO;AL;NORDESTE
2013;2705606;125620;125620;NOVO LINO;AL;NORDESTE
2013;2706901;862750;862750;PILAR;AL;NORDESTE
2013;2707503;1835580;1835580;PORTO REAL DO COLEGIO;AL;NORDESTE
2013;2708600;87370;87370;SAO MIGUEL DOS CAMPOS;AL;NORDESTE
2013;2708907;24000;24000;SATUBA;AL;NORDESTE
2013;2709152;1405580;1405580;TEOTONIO VILELA;AL;NORDESTE
2013;2709202;7560;7560;TRAIPU;AL;NORDESTE
2013;2709301;115490;115490;UNIAO DOS PALMARES;AL;NORDESTE
2013;1300144;417670;417670;APUI;AM;NORTE
2013;1300409;4600;4600;BARCELOS;AM;NORTE
2013;1300839;2000;2000;CAAPIRANGA;AM;NORTE
2013;1301100;530280;530280;CAREIRO;AM;NORTE
2013;1301209;314150;314150;COARI;AM;NORTE
2013;1301852;1780910;1780910;IRANDUBA;AM;NORTE
2013;1301902;122550;122550;ITACOATIARA;AM;NORTE
2013;1302504;7800;7800;MANACAPURU;AM;NORTE
2013;1302603;29679875;29679875;MANAUS;AM;NORTE
2013;1303403;2800;2800;PARINTINS;AM;NORTE
2013;1303536;5561880;5561880;PRESIDENTE FIGUEIREDO;AM;NORTE
2013;1304104;4800;4800;TAPAUA;AM;NORTE
2013;1304260;3000;3000;UARINI;AM;NORTE
2013;1304302;4000;4000;URUCARA;AM;NORTE
2013;1600105;2263890;2263890;AMAPA;AP;NORTE
2013;1600279;4;4;LARANJAL DO JARI;AP;NORTE
2013;1600303;4095952;4095952;MACAPA;AP;NORTE
2013;1600600;621651;621651;SANTANA;AP;NORTE
2013;2900702;424150;424150;ALAGOINHAS;BA;NORDESTE
2013;2901205;28600;28600;ANAGE;BA;NORDESTE
2013;2902054;972380;972380;ARACAS;BA;NORDESTE
2013;2902609;805370;805370;BAIXA GRANDE;BA;NORDESTE
2013;2902807;17000;17000;BARRA DA ESTIVA;BA;NORDESTE
2013;2903201;2507000;2507000;BARREIRAS;BA;NORDESTE
2013;2903904;49000;49000;BOM JESUS DA LAPA;BA;NORDESTE
2013;2904506;134200;134200;BROTAS DE MACAUBAS;BA;NORDESTE
2013;2904605;31730;31730;BRUMADO;BA;NORDESTE
2013;2904902;5000;5000;CACHOEIRA;BA;NORDESTE
2013;2905008;72350;72350;CACULE;BA;NORDESTE
2013;2905206;109470;109470;CAETITE;BA;NORDESTE
2013;2905701;546310;546310;CAMACARI;BA;NORDESTE
2013;2905800;25596840;25596840;CAMAMU;BA;NORDESTE
2013;2906006;89130;89130;CAMPO FORMOSO;BA;NORDESTE
2013;2906501;30000;30000;CANDEIAS;BA;NORDESTE
2013;2906873;14816060;14816060;CAPIM GROSSO;BA;NORDESTE
2013;2906907;1165990;1165990;CARAVELAS;BA;NORDESTE
2013;2907103;26920;26920;CARINHANHA;BA;NORDESTE
2013;2907202;14770;14770;CASA NOVA;BA;NORDESTE
2013;2907400;3000;3000;CATOLANDIA;BA;NORDESTE
2013;2907509;568500;568500;CATU;BA;NORDESTE
2013;2907806;263880;263880;CICERO DANTAS;BA;NORDESTE
2013;2908507;251120;251120;CONCEICAO DO JACUIPE;BA;NORDESTE
2013;2909307;83000;83000;CORRENTINA;BA;NORDESTE
2013;2910057;267090;267090;DIAS D'AVILA;BA;NORDESTE
2013;2910701;106280;106280;EUCLIDES DA CUNHA;BA;NORDESTE
2013;2910727;830590;830590;EUNAPOLIS;BA;NORDESTE
2013;2910800;4705980;4705980;FEIRA DE SANTANA;BA;NORDESTE
2013;2911105;67100;67100;FORMOSA DO RIO PRETO;BA;NORDESTE
2013;2911709;430810;430810;GUANAMBI;BA;NORDESTE
2013;2912707;200;200;IBIRAPITANGA;BA;NORDESTE
2013;2913200;8000;8000;IBOTIRAMA;BA;NORDESTE
2013;2913606;112020;112020;ILHEUS;BA;NORDESTE
2013;2914307;484250;484250;IRAMAIA;BA;NORDESTE
2013;2914604;427500;427500;IRECE;BA;NORDESTE
2013;2914802;570290;570290;ITABUNA;BA;NORDESTE
2013;2918001;1643238;1643238;JEQUIE;BA;NORDESTE
2013;2918100;171360;171360;JEREMOABO;BA;NORDESTE
2013;2918407;434720;434720;JUAZEIRO;BA;NORDESTE
2013;2919207;4316370;4316370;LAURO DE FREITAS;BA;NORDESTE
2013;2919504;119490;119490;LIVRAMENTO DE NOSSA SENHORA;BA;NORDESTE
2013;2919553;162150;162150;LUIS EDUARDO MAGALHAES;BA;NORDESTE
2013;2919801;83400;83400;MACAUBAS;BA;NORDESTE
2013;2920601;353480;353480;MARAGOGIPE;BA;NORDESTE
2013;2921708;1226380;1226380;MORRO DO CHAPEU;BA;NORDESTE
2013;2921906;600;600;MUCUGE;BA;NORDESTE
2013;2922052;2041730;2041730;MULUNGU DO MORRO;BA;NORDESTE
2013;2923001;34160;34160;NOVA VICOSA;BA;NORDESTE
2013;2923100;26170;26170;OLINDINA;BA;NORDESTE
2013;2923506;1503920;1503920;PALMEIRAS;BA;NORDESTE
2013;2924009;2049830;2049830;PAULO AFONSO;BA;NORDESTE
2013;2925204;6443940;6443940;POJUCA;BA;NORDESTE
2013;2925303;400;400;PORTO SEGURO;BA;NORDESTE
2013;2926301;25290;25290;RIACHAO DO JACUIPE;BA;NORDESTE
2013;2926657;118100;118100;RIBEIRAO DO LARGO;BA;NORDESTE
2013;2927200;78380;78380;RUY BARBOSA;BA;NORDESTE
2013;2927408;39578060;39578060;SALVADOR;BA;NORDESTE
2013;2927804;200;200;SANTA CRUZ DA VITORIA;BA;NORDESTE
2013;2928109;40360;40360;SANTA MARIA DA VITORIA;BA;NORDESTE
2013;2928703;36000;36000;SANTO ANTONIO DE JESUS;BA;NORDESTE
2013;2928802;1154440;1154440;SANTO ESTEVAO;BA;NORDESTE
2013;2928901;336810;336810;SAO DESIDERIO;BA;NORDESTE
2013;2929206;75250;75250;SAO FRANCISCO DO CONDE;BA;NORDESTE
2013;2929503;24760;24760;SAO SEBASTIAO DO PASSE;BA;NORDESTE
2013;2929909;17470;17470;SEABRA;BA;NORDESTE
2013;2930105;1274890;1274890;SENHOR DO BONFIM;BA;NORDESTE
2013;2930204;118530;118530;SENTO SE;BA;NORDESTE
2013;2930709;45815750;45815750;SIMOES FILHO;BA;NORDESTE
2013;2930758;15190;15190;SITIO DO MATO;BA;NORDESTE
2013;2931350;235290;235290;TEIXEIRA DE FREITAS;BA;NORDESTE
2013;2933307;1801290;1801290;VITORIA DA CONQUISTA;BA;NORDESTE
2013;2933604;449890;449890;XIQUE-XIQUE;BA;NORDESTE
2013;2300200;164530;164530;ACARAU;CE;NORDESTE
2013;2300754;231440;231440;AMONTADA;CE;NORDESTE
2013;2301000;200;200;AQUIRAZ;CE;NORDESTE
2013;2301109;200660;200660;ARACATI;CE;NORDESTE
2013;2301208;87060;87060;ARACOIABA;CE;NORDESTE
2013;2301604;258860;258860;ASSARE;CE;NORDESTE
2013;2302305;29800;29800;BELA CRUZ;CE;NORDESTE
2013;2302404;22860;22860;BOA VIAGEM;CE;NORDESTE
2013;2302701;84130;84130;CAMPOS SALES;CE;NORDESTE
2013;2303006;503300;503300;CARIDADE;CE;NORDESTE
2013;2303105;404940;404940;CARIRE;CE;NORDESTE
2013;2303501;6558940;6558940;CASCAVEL;CE;NORDESTE
2013;2303709;6931450;6931450;CAUCAIA;CE;NORDESTE
2013;2303808;4970;4970;CEDRO;CE;NORDESTE
2013;2304103;31120;31120;CRATEUS;CE;NORDESTE
2013;2304202;59690;59690;CRATO;CE;NORDESTE
2013;2304251;410900;410900;CRUZ;CE;NORDESTE
2013;2304285;1328060;1328060;EUSEBIO;CE;NORDESTE
2013;2304350;1065218;1065218;FORQUILHA;CE;NORDESTE
2013;2304400;32256977;32256977;FORTALEZA;CE;NORDESTE
2013;2304657;3332230;3332230;GRACA;CE;NORDESTE
2013;2305233;10600;10600;HORIZONTE;CE;NORDESTE
2013;2305407;943560;943560;ICO;CE;NORDESTE
2013;2305506;1008500;1008500;IGUATU;CE;NORDESTE
2013;2305902;181560;181560;IPUEIRAS;CE;NORDESTE
2013;2306009;579650;579650;IRACEMA;CE;NORDESTE
2013;2306108;472180;472180;IRAUCUBA;CE;NORDESTE
2013;2306256;2200;2200;ITAITINGA;CE;NORDESTE
2013;2307304;191650;191650;JUAZEIRO DO NORTE;CE;NORDESTE
2013;2307502;429740;429740;LAVRAS DA MANGABEIRA;CE;NORDESTE
2013;2307601;260350;260350;LIMOEIRO DO NORTE;CE;NORDESTE
2013;2307650;20824209;20824209;MARACANAU;CE;NORDESTE
2013;2307700;13500;13500;MARANGUAPE;CE;NORDESTE
2013;2308401;2799370;2799370;MISSAO VELHA;CE;NORDESTE
2013;2308708;686330;686330;MORADA NOVA;CE;NORDESTE
2013;2309706;32150;32150;PACATUBA;CE;NORDESTE
2013;2310258;2960390;2960390;PARAIPABA;CE;NORDESTE
2013;2311264;4000;4000;QUITERIANOPOLIS;CE;NORDESTE
2013;2311306;87870;87870;QUIXADA;CE;NORDESTE
2013;2311405;65040;65040;QUIXERAMOBIM;CE;NORDESTE
2013;2312205;89890;89890;SANTA QUITERIA;CE;NORDESTE
2013;2312304;109770;109770;SAO BENEDITO;CE;NORDESTE
2013;2312403;8010;8010;SAO GONCALO DO AMARANT;CE;NORDESTE
2013;2312908;3370070;3370070;SOBRAL;CE;NORDESTE
2013;2313104;119780;119780;TABULEIRO DO NORTE;CE;NORDESTE
2013;2313302;600800;600800;TAUA;CE;NORDESTE
2013;2313401;379280;379280;TIANGUA;CE;NORDESTE
2013;2313559;400;400;TURURU;CE;NORDESTE
2013;2313757;1894170;1894170;UMIRIM;CE;NORDESTE
2013;5300108;47963700;47963700;BRASILIA;DF;CENTRO-OESTE
2013;3200102;54690;54690;AFONSO CLAUDIO;ES;SUDESTE
2013;3200409;184710;184710;ANCHIETA;ES;SUDESTE
2013;3200607;43410;43410;ARACRUZ;ES;SUDESTE
2013;3200805;104760;104760;BAIXO GUANDU;ES;SUDESTE
2013;3201209;3369340;3369340;CACHOEIRO DE ITAPEMIRI;ES;SUDESTE
2013;3201308;1757370;1757370;CARIACICA;ES;SUDESTE
2013;3201506;4092840;4092840;COLATINA;ES;SUDESTE
2013;3201605;2400;2400;CONCEICAO DA BARRA;ES;SUDESTE
2013;3201902;1329379;1329379;DOMINGOS MARTINS;ES;SUDESTE
2013;3202108;26360;26360;ECOPORANGA;ES;SUDESTE
2013;3202306;152450;152450;GUACUI;ES;SUDESTE
2013;3202405;1994830;1994830;GUARAPARI;ES;SUDESTE
2013;3202801;262060;262060;ITAPEMIRIM;ES;SUDESTE
2013;3203130;4006300;4006300;JOAO NEIVA;ES;SUDESTE
2013;3203205;1164420;1164420;LINHARES;ES;SUDESTE
2013;3203346;337910;337910;MARECHAL FLORIANO;ES;SUDESTE
2013;3204609;55650;55650;SANTA TERESA;ES;SUDESTE
2013;3204906;388790;388790;SAO MATEUS;ES;SUDESTE
2013;3205002;6635830;6635830;SERRA;ES;SUDESTE
2013;3205069;4800;4800;VENDA NOVA DO IMIGRANT;ES;SUDESTE
2013;3205101;4071990;4071990;VIANA;ES;SUDESTE
2013;3205200;523940;523940;VILA VELHA;ES;SUDESTE
2013;3205309;7742220;7742220;VITORIA;ES;SUDESTE
